 1994,0, 1502100000
 1995,0, 1502100000
 1996,0, 1502100000
 1997,0, 1502100000
 1998,0, 1502100000
 1999,0, 1502100000
 2000,0, 1502100000
 2001,0, 1502100000
 2002,0, 1502100000
 2003,0, 1502100000
 2004,0, 1502100000
 2005,0, 1502100000
 2006,0, 1502100000
 2007,0, 1502100000
 2008,0, 1502100000
 2009,0, 1502100000
 2010,0, 1502100000
 2011,0, 1502100000
 2012,2448100.7999999998, 1502100000
 2013,1105340.96, 1502100000
 2014,430855.54999999999, 1502100000
 2015,0, 1502100000
 2016,0, 1502100000
 1994,0, 1502900000
 1995,0, 1502900000
 1996,0, 1502900000
 1997,0, 1502900000
 1998,0, 1502900000
 1999,508808, 1502900000
 2000,2108522.5099999998, 1502900000
 2001,4792704.0800000001, 1502900000
 2002,838059.26000000001, 1502900000
 2003,1122227.46, 1502900000
 2004,3886925.0600000001, 1502900000
 2005,4911815.4299999997, 1502900000
 2006,1499292.5600000001, 1502900000
 2007,1522627.9099999999, 1502900000
 2008,4902519.7599999998, 1502900000
 2009,3708040.1000000001, 1502900000
 2010,4573977.3099999996, 1502900000
 2011,3388828.6000000001, 1502900000
 2012,0, 1502900000
 2013,0, 1502900000
 2014,0, 1502900000
 2015,0, 1502900000
 2016,0, 1502900000
 1994,0, 1504100000
 1995,0, 1504100000
 1996,0, 1504100000
 1997,0, 1504100000
 1998,0, 1504100000
 1999,0, 1504100000
 2000,219554.63, 1504100000
 2001,0, 1504100000
 2002,0, 1504100000
 2003,0, 1504100000
 2004,0, 1504100000
 2005,0, 1504100000
 2006,0, 1504100000
 2007,0, 1504100000
 2008,0, 1504100000
 2009,0, 1504100000
 2010,0, 1504100000
 2011,0, 1504100000
 2012,0, 1504100000
 2013,0, 1504100000
 2014,0, 1504100000
 2015,0, 1504100000
 2016,0, 1504100000
 1995,0, 1507100000
 1996,0, 1507100000
 1997,0, 1507100000
 1998,0, 1507100000
 1999,0, 1507100000
 2000,0, 1507100000
 2001,0, 1507100000
 2002,0, 1507100000
 2003,0, 1507100000
 2004,0, 1507100000
 2005,0, 1507100000
 2006,693693.82999999996, 1507100000
 2007,0, 1507100000
 2008,0, 1507100000
 2009,0, 1507100000
 2010,0, 1507100000
 2011,417289.66999999998, 1507100000
 2012,0, 1507100000
 2013,0, 1507100000
 2014,0, 1507100000
 2015,0, 1507100000
 2016,0, 1507100000
 1994,0, 1507900000
 1995,0, 1507900000
 1996,0, 1507900000
 1997,0, 1507900000
 1998,0, 1507900000
 1999,0, 1507900000
 2000,0, 1507900000
 2001,72, 1507900000
 2002,42503.82, 1507900000
 2003,0, 1507900000
 2004,241.40000000000001, 1507900000
 2005,0, 1507900000
 2006,0, 1507900000
 2007,0, 1507900000
 2008,0, 1507900000
 2009,0, 1507900000
 2010,0, 1507900000
 2011,0, 1507900000
 2012,194.13, 1507900000
 2013,0, 1507900000
 2014,0, 1507900000
 2015,0, 1507900000
 2016,0, 1507900000
 1994,0, 1508900000
 1995,0, 1508900000
 1996,0, 1508900000
 1997,0, 1508900000
 1998,0, 1508900000
 1999,0, 1508900000
 2000,0, 1508900000
 2001,0, 1508900000
 2002,0, 1508900000
 2003,0, 1508900000
 2004,0, 1508900000
 2005,0, 1508900000
 2006,0, 1508900000
 2007,0, 1508900000
 2008,0, 1508900000
 2009,0, 1508900000
 2010,95.599999999999994, 1508900000
 2011,0, 1508900000
 2012,0, 1508900000
 2013,0, 1508900000
 2014,0, 1508900000
 2015,0, 1508900000
 2016,0, 1508900000
 1994,0, 1509100000
 1995,0, 1509100000
 1996,0, 1509100000
 1997,0, 1509100000
 1998,0, 1509100000
 1999,0, 1509100000
 2000,0, 1509100000
 2001,0, 1509100000
 2002,0, 1509100000
 2003,0, 1509100000
 2004,0, 1509100000
 2005,0, 1509100000
 2006,0, 1509100000
 2007,0, 1509100000
 2008,0, 1509100000
 2009,0, 1509100000
 2010,108.31, 1509100000
 2011,0, 1509100000
 2012,0, 1509100000
 2013,0, 1509100000
 2014,0, 1509100000
 2015,0, 1509100000
 2016,0, 1509100000
 1994,0, 1509900000
 1995,0, 1509900000
 1996,0, 1509900000
 1997,0, 1509900000
 1998,0, 1509900000
 1999,58.829999999999998, 1509900000
 2000,0, 1509900000
 2001,0, 1509900000
 2002,0, 1509900000
 2003,0, 1509900000
 2004,0, 1509900000
 2005,0, 1509900000
 2006,646.88, 1509900000
 2007,0, 1509900000
 2008,759.35000000000002, 1509900000
 2009,506.36000000000001, 1509900000
 2010,0, 1509900000
 2011,11.470000000000001, 1509900000
 2012,0, 1509900000
 2013,0, 1509900000
 2014,0, 1509900000
 2015,55.299999999999997, 1509900000
 2016,0, 1509900000
 1994,0, 1510000000
 1995,0, 1510000000
 1996,0, 1510000000
 1997,0, 1510000000
 1998,0, 1510000000
 1999,0, 1510000000
 2000,0, 1510000000
 2001,51266.580000000002, 1510000000
 2002,0, 1510000000
 2003,0, 1510000000
 2004,0, 1510000000
 2005,0, 1510000000
 2006,0, 1510000000
 2007,0, 1510000000
 2008,0, 1510000000
 2009,0, 1510000000
 2010,0, 1510000000
 2011,0, 1510000000
 2012,0, 1510000000
 2013,0, 1510000000
 2014,0, 1510000000
 2015,0, 1510000000
 2016,0, 1510000000
 1994,445, 1512110000
 1995,0, 1512110000
 1996,0, 1512110000
 1997,0, 1512110000
 1998,0, 1512110000
 1999,0, 1512110000
 2000,0, 1512110000
 2001,0, 1512110000
 2002,0, 1512110000
 2003,0, 1512110000
 2004,0, 1512110000
 2005,0, 1512110000
 2006,0, 1512110000
 2007,0, 1512110000
 2008,0, 1512110000
 2009,0, 1512110000
 2010,0, 1512110000
 2011,0, 1512110000
 2012,0, 1512110000
 2013,0, 1512110000
 2014,0, 1512110000
 2015,0, 1512110000
 2016,0, 1512110000
 1994,0, 1512190000
 1995,0, 1512190000
 1996,0, 1512190000
 1997,0, 1512190000
 1998,0, 1512190000
 1999,0, 1512190000
 2000,0, 1512190000
 2001,0, 1512190000
 2002,0, 1512190000
 2003,79.769999999999996, 1512190000
 2004,87.560000000000002, 1512190000
 2005,0, 1512190000
 2006,0, 1512190000
 2007,118.09999999999999, 1512190000
 2008,0, 1512190000
 2009,0, 1512190000
 2010,0, 1512190000
 2011,301.88999999999999, 1512190000
 2012,863.53999999999996, 1512190000
 2013,0, 1512190000
 2014,827.01999999999998, 1512190000
 2015,215.09, 1512190000
 2016,0, 1512190000
 1994,0, 1512290000
 1995,0, 1512290000
 1996,0, 1512290000
 1997,0, 1512290000
 1998,0, 1512290000
 1999,0, 1512290000
 2000,0, 1512290000
 2001,0, 1512290000
 2002,0, 1512290000
 2003,0, 1512290000
 2004,0, 1512290000
 2005,0, 1512290000
 2006,0, 1512290000
 2007,0, 1512290000
 2008,75.829999999999998, 1512290000
 2009,1099.4000000000001, 1512290000
 2010,739.63, 1512290000
 2011,367.73000000000002, 1512290000
 2012,0, 1512290000
 2013,0, 1512290000
 2014,0, 1512290000
 2015,3316.9000000000001, 1512290000
 2016,0, 1512290000
 1994,0, 1513190000
 1995,0, 1513190000
 1996,0, 1513190000
 1997,0, 1513190000
 1998,0, 1513190000
 1999,0, 1513190000
 2000,0, 1513190000
 2001,0, 1513190000
 2002,0, 1513190000
 2003,0, 1513190000
 2004,0, 1513190000
 2005,0, 1513190000
 2006,0, 1513190000
 2007,0, 1513190000
 2008,0, 1513190000
 2009,0, 1513190000
 2010,0, 1513190000
 2011,0, 1513190000
 2012,0, 1513190000
 2013,0, 1513190000
 2014,0, 1513190000
 2015,0, 1513190000
 2016,515.07000000000005, 1513190000
 1994,0, 1514110000
 1995,0, 1514110000
 1996,0, 1514110000
 1997,0, 1514110000
 1998,0, 1514110000
 1999,0, 1514110000
 2000,0, 1514110000
 2001,0, 1514110000
 2002,0, 1514110000
 2003,0, 1514110000
 2004,0, 1514110000
 2005,235359.26999999999, 1514110000
 2006,0, 1514110000
 2007,0, 1514110000
 2008,0, 1514110000
 2009,0, 1514110000
 2010,0, 1514110000
 2011,0, 1514110000
 2012,0, 1514110000
 2013,0, 1514110000
 2014,0, 1514110000
 2015,0, 1514110000
 2016,0, 1514110000
 1994,0, 1514190000
 1995,0, 1514190000
 1996,0, 1514190000
 1997,0, 1514190000
 1998,0, 1514190000
 1999,0, 1514190000
 2000,0, 1514190000
 2001,0, 1514190000
 2002,0, 1514190000
 2003,0, 1514190000
 2004,0, 1514190000
 2005,0, 1514190000
 2006,0, 1514190000
 2007,24427.98, 1514190000
 2008,126971.31, 1514190000
 2009,0, 1514190000
 2010,38335.669999999998, 1514190000
 2011,35399.910000000003, 1514190000
 2012,36781.160000000003, 1514190000
 2013,68190.330000000002, 1514190000
 2014,85856.580000000002, 1514190000
 2015,119646.56, 1514190000
 2016,135419.75, 1514190000
 1994,0, 1514910000
 1995,0, 1514910000
 1996,0, 1514910000
 1997,0, 1514910000
